covariate_id,covariate_name,covariate_analysis_id
204004,Cohort during day 0 through 30 days start the index: Prevalent end stage renal disease broad,10000
204002,Cohort during day -30 through -1 days overlap the index: Prevalent end stage renal disease broad,10000
204001,Cohort during day -365 through -1 days overlap the index: Prevalent end stage renal disease broad,10000
206003,Cohort during day 0 through 0 days start the index: Prevalent tuberculosis broad,10000
206001,Cohort during day -365 through -1 days overlap the index: Prevalent tuberculosis broad,10000
206002,Cohort during day -30 through -1 days overlap the index: Prevalent tuberculosis broad,10000
206004,Cohort during day 0 through 30 days start the index: Prevalent tuberculosis broad,10000
31,age group: 00-04,3
10031,age group: 05-09,3
20031,age group: 10-14,3
30031,age group: 15-19,3
40031,age group: 20-24,3
50031,age group: 25-29,3
60031,age group: 30-34,3
70031,age group: 35-39,3
80031,age group: 40-44,3
90031,age group: 45-49,3
100031,age group: 50-54,3
110031,age group: 55-59,3
120031,age group: 60-64,3
130031,age group: 65-69,3
140031,age group: 70-74,3
150031,age group: 75-79,3
160031,age group: 80-84,3
170031,age group: 85-89,3
180031,age group: 90-94,3
190031,age group: 95-99,3
85070011,gender = MALE,1
85320011,gender = FEMALE,1
223402121,condition_era group during day -365 through -1 days relative to index: Esophageal varices without bleeding,212
223402122,condition_era group during day -30 through -1 days relative to index: Esophageal varices without bleeding,212
224922121,condition_era group during day -365 through -1 days relative to index: Foreign body in pharynx,212
232202121,condition_era group during day -365 through -1 days relative to index: Chronic tonsillitis,212
232202122,condition_era group during day -30 through -1 days relative to index: Chronic tonsillitis,212
232202123,condition_era group during day 0 through 0 days relative to index: Chronic tonsillitis,212
232202124,condition_era group during day 0 through 30 days relative to index: Chronic tonsillitis,212
237982121,condition_era group during day -365 through -1 days relative to index: Acute laryngopharyngitis,212
241342121,condition_era group during day -365 through -1 days relative to index: Neck pain,212
241342123,condition_era group during day 0 through 0 days relative to index: Neck pain,212
241342124,condition_era group during day 0 through 30 days relative to index: Neck pain,212
246022121,condition_era group during day -365 through -1 days relative to index: Benign neoplasm of esophagus,212
246092121,condition_era group during day -365 through -1 days relative to index: Hypoglycemia,212
246602121,condition_era group during day -365 through -1 days relative to index: Acute tonsillitis,212
246602124,condition_era group during day 0 through 30 days relative to index: Acute tonsillitis,212
249662121,condition_era group during day -365 through -1 days relative to index: Esophageal varices,212
249662122,condition_era group during day -30 through -1 days relative to index: Esophageal varices,212
249692121,condition_era group during day -365 through -1 days relative to index: Laryngitis,212
249692123,condition_era group during day 0 through 0 days relative to index: Laryngitis,212
249692124,condition_era group during day 0 through 30 days relative to index: Laryngitis,212
249702121,condition_era group during day -365 through -1 days relative to index: Chronic laryngitis,212
252972121,condition_era group during day -365 through -1 days relative to index: Acute pharyngitis,212
252972123,condition_era group during day 0 through 0 days relative to index: Acute pharyngitis,212
252972124,condition_era group during day 0 through 30 days relative to index: Acute pharyngitis,212
263782121,condition_era group during day -365 through -1 days relative to index: Hyperpituitarism,212
266382121,condition_era group during day -365 through -1 days relative to index: Primary malignant neoplasm of esophagus,212
266382124,condition_era group during day 0 through 30 days relative to index: Primary malignant neoplasm of esophagus,212
267112121,condition_era group during day -365 through -1 days relative to index: Chronic pharyngitis,212
267112122,condition_era group during day -30 through -1 days relative to index: Chronic pharyngitis,212
267112123,condition_era group during day 0 through 0 days relative to index: Chronic pharyngitis,212
267112124,condition_era group during day 0 through 30 days relative to index: Chronic pharyngitis,212
275872121,condition_era group during day -365 through -1 days relative to index: Disturbance of salivary secretion,212
275872122,condition_era group during day -30 through -1 days relative to index: Disturbance of salivary secretion,212
276742121,condition_era group during day -365 through -1 days relative to index: Nausea and vomiting,212
276742122,condition_era group during day -30 through -1 days relative to index: Nausea and vomiting,212
276742123,condition_era group during day 0 through 0 days relative to index: Nausea and vomiting,212
276742124,condition_era group during day 0 through 30 days relative to index: Nausea and vomiting,212
287792121,condition_era group during day -365 through -1 days relative to index: Bleeding esophageal varices,212
290562121,condition_era group during day -365 through -1 days relative to index: Sialoadenitis,212
290562122,condition_era group during day -30 through -1 days relative to index: Sialoadenitis,212
301332121,condition_era group during day -365 through -1 days relative to index: Acute laryngitis,212
303562121,condition_era group during day -365 through -1 days relative to index: Benign neoplasm of pharynx,212
303562122,condition_era group during day -30 through -1 days relative to index: Benign neoplasm of pharynx,212
303562123,condition_era group during day 0 through 0 days relative to index: Benign neoplasm of pharynx,212
303562124,condition_era group during day 0 through 30 days relative to index: Benign neoplasm of pharynx,212
303612121,condition_era group during day -365 through -1 days relative to index: Hypoglycemic disorder,212
304372121,condition_era group during day -365 through -1 days relative to index: Gastro-esophageal reflux disease with esophagitis,212
304372122,condition_era group during day -30 through -1 days relative to index: Gastro-esophageal reflux disease with esophagitis,212
307532121,condition_era group during day -365 through -1 days relative to index: Esophagitis,212
307532122,condition_era group during day -30 through -1 days relative to index: Esophagitis,212
319672121,condition_era group during day -365 through -1 days relative to index: Nausea,212
319672122,condition_era group during day -30 through -1 days relative to index: Nausea,212
319672123,condition_era group during day 0 through 0 days relative to index: Nausea,212
319672124,condition_era group during day 0 through 30 days relative to index: Nausea,212
724042121,condition_era group during day -365 through -1 days relative to index: Joint stiffness,212
724102121,condition_era group during day -365 through -1 days relative to index: Infection of bone,212
724102122,condition_era group during day -30 through -1 days relative to index: Infection of bone,212
724102123,condition_era group during day 0 through 0 days relative to index: Infection of bone,212
724102124,condition_era group during day 0 through 30 days relative to index: Infection of bone,212
724182121,condition_era group during day -365 through -1 days relative to index: Scoliosis deformity of spine,212
727122121,condition_era group during day -365 through -1 days relative to index: Synovial cyst,212
727122122,condition_era group during day -30 through -1 days relative to index: Synovial cyst,212
727122123,condition_era group during day 0 through 0 days relative to index: Synovial cyst,212
727122124,condition_era group during day 0 through 30 days relative to index: Synovial cyst,212
730082121,condition_era group during day -365 through -1 days relative to index: Enthesopathy,212
730082122,condition_era group during day -30 through -1 days relative to index: Enthesopathy,212
730082124,condition_era group during day 0 through 30 days relative to index: Enthesopathy,212
730752121,condition_era group during day -365 through -1 days relative to index: Contusion of upper limb,212
730902121,condition_era group during day -365 through -1 days relative to index: Contusion of foot,212
731532121,condition_era group during day -365 through -1 days relative to index: Malignant neoplasm of lateral wall of urinary bladder,212
731532122,condition_era group during day -30 through -1 days relative to index: Malignant neoplasm of lateral wall of urinary bladder,212
731532123,condition_era group during day 0 through 0 days relative to index: Malignant neoplasm of lateral wall of urinary bladder,212
731532124,condition_era group during day 0 through 30 days relative to index: Malignant neoplasm of lateral wall of urinary bladder,212
733002121,condition_era group during day -365 through -1 days relative to index: Radial styloid tenosynovitis,212
733022121,condition_era group during day -365 through -1 days relative to index: Curvature of spine,212
735532121,condition_era group during day -365 through -1 days relative to index: Arthropathy,212
735532122,condition_era group during day -30 through -1 days relative to index: Arthropathy,212
735532123,condition_era group during day 0 through 0 days relative to index: Arthropathy,212
735532124,condition_era group during day 0 through 30 days relative to index: Arthropathy,212
735752121,condition_era group during day -365 through -1 days relative to index: Deformity of toe,212
735752124,condition_era group during day 0 through 30 days relative to index: Deformity of toe,212
738192121,condition_era group during day -365 through -1 days relative to index: Pain of breast,212
738422121,condition_era group during day -365 through -1 days relative to index: Enthesopathy of elbow region,212
738422124,condition_era group during day 0 through 30 days relative to index: Enthesopathy of elbow region,212
739252121,condition_era group during day -365 through -1 days relative to index: Burn of upper limb,212
739252122,condition_era group during day -30 through -1 days relative to index: Burn of upper limb,212
741252121,condition_era group during day -365 through -1 days relative to index: Inflammatory polyarthropathy,212
741252122,condition_era group during day -30 through -1 days relative to index: Inflammatory polyarthropathy,212
741252123,condition_era group during day 0 through 0 days relative to index: Inflammatory polyarthropathy,212
741252124,condition_era group during day 0 through 30 days relative to index: Inflammatory polyarthropathy,212
743962121,condition_era group during day -365 through -1 days relative to index: Temporomandibular joint disorder,212
746062121,condition_era group during day -365 through -1 days relative to index: Benign neoplasm of bone,212
746352121,condition_era group during day -365 through -1 days relative to index: Lumbosacral radiculopathy,212
746352122,condition_era group during day -30 through -1 days relative to index: Lumbosacral radiculopathy,212
747192121,condition_era group during day -365 through -1 days relative to index: Ulcer of foot,212
750532121,condition_era group during day -365 through -1 days relative to index: Fracture of bone,212
750532122,condition_era group during day -30 through -1 days relative to index: Fracture of bone,212
750532123,condition_era group during day 0 through 0 days relative to index: Fracture of bone,212
750532124,condition_era group during day 0 through 30 days relative to index: Fracture of bone,212
750952121,condition_era group during day -365 through -1 days relative to index: Closed fracture of ankle,212
753442121,condition_era group during day -365 through -1 days relative to index: Intervertebral disc disorder,212
753442122,condition_era group during day -30 through -1 days relative to index: Intervertebral disc disorder,212
753442124,condition_era group during day 0 through 30 days relative to index: Intervertebral disc disorder,212
753472121,condition_era group during day -365 through -1 days relative to index: Spinal enthesopathy,212
753472122,condition_era group during day -30 through -1 days relative to index: Spinal enthesopathy,212
755762121,condition_era group during day -365 through -1 days relative to index: Irritable bowel syndrome,212
755762122,condition_era group during day -30 through -1 days relative to index: Irritable bowel syndrome,212
755762124,condition_era group during day 0 through 30 days relative to index: Irritable bowel syndrome,212
756272121,condition_era group during day -365 through -1 days relative to index: Peripheral enthesopathy,212
756502121,condition_era group during day -365 through -1 days relative to index: Proteinuria,212
756502122,condition_era group during day -30 through -1 days relative to index: Proteinuria,212
756502123,condition_era group during day 0 through 0 days relative to index: Proteinuria,212
756502124,condition_era group during day 0 through 30 days relative to index: Proteinuria,212
758602121,condition_era group during day -365 through -1 days relative to index: Constipation,212
758602122,condition_era group during day -30 through -1 days relative to index: Constipation,212
758602123,condition_era group during day 0 through 0 days relative to index: Constipation,212
758602124,condition_era group during day 0 through 30 days relative to index: Constipation,212
758972121,condition_era group during day -365 through -1 days relative to index: Polyarthropathy,212
758972122,condition_era group during day -30 through -1 days relative to index: Polyarthropathy,212
758972123,condition_era group during day 0 through 0 days relative to index: Polyarthropathy,212
758972124,condition_era group during day 0 through 30 days relative to index: Polyarthropathy,212
759112121,condition_era group during day -365 through -1 days relative to index: Acquired hallux valgus,212
759112124,condition_era group during day 0 through 30 days relative to index: Acquired hallux valgus,212
761612121,condition_era group during day -365 through -1 days relative to index: Impotence of organic origin,212
763492121,condition_era group during day -365 through -1 days relative to index: Primary malignant neoplasm of urinary system,212
763492122,condition_era group during day -30 through -1 days relative to index: Primary malignant neoplasm of urinary system,212
764922121,condition_era group during day -365 through -1 days relative to index: Cellulitis of digit,212
766852121,condition_era group during day -365 through -1 days relative to index: Myasthenia gravis,212
766852122,condition_era group during day -30 through -1 days relative to index: Myasthenia gravis,212
767842121,condition_era group during day -365 through -1 days relative to index: Hemarthrosis,212
770742121,condition_era group during day -365 through -1 days relative to index: Joint pain,212
770742122,condition_era group during day -30 through -1 days relative to index: Joint pain,212
770742123,condition_era group during day 0 through 0 days relative to index: Joint pain,212
770742124,condition_era group during day 0 through 30 days relative to index: Joint pain,212
770792121,condition_era group during day -365 through -1 days relative to index: Spinal stenosis,212
770792122,condition_era group during day -30 through -1 days relative to index: Spinal stenosis,212
770792123,condition_era group during day 0 through 0 days relative to index: Spinal stenosis,212
770792124,condition_era group during day 0 through 30 days relative to index: Spinal stenosis,212
772342121,condition_era group during day -365 through -1 days relative to index: Benign neoplasm of colon,212
772342122,condition_era group during day -30 through -1 days relative to index: Benign neoplasm of colon,212
772342124,condition_era group during day 0 through 30 days relative to index: Benign neoplasm of colon,212
773952121,condition_era group during day -365 through -1 days relative to index: Current tear of semilunar cartilage,212
776442121,condition_era group during day -365 through -1 days relative to index: Adhesive capsulitis of shoulder,212
776502121,condition_era group during day -365 through -1 days relative to index: Aseptic necrosis of bone,212
776702121,condition_era group during day -365 through -1 days relative to index: Chest pain,212
776702122,condition_era group during day -30 through -1 days relative to index: Chest pain,212
776702123,condition_era group during day 0 through 0 days relative to index: Chest pain,212
776702124,condition_era group during day 0 through 30 days relative to index: Chest pain,212
779612121,condition_era group during day -365 through -1 days relative to index: Disseminated idiopathic skeletal hyperostosis,212
781622121,condition_era group during day -365 through -1 days relative to index: Peripheral vertigo,212
781622123,condition_era group during day 0 through 0 days relative to index: Peripheral vertigo,212
781622124,condition_era group during day 0 through 30 days relative to index: Peripheral vertigo,212
782002121,condition_era group during day -365 through -1 days relative to index: Benign mammary dysplasia,212
782322121,condition_era group during day -365 through -1 days relative to index: Shoulder joint pain,212
782322122,condition_era group during day -30 through -1 days relative to index: Shoulder joint pain,212
782322124,condition_era group during day 0 through 30 days relative to index: Shoulder joint pain,212
782342121,condition_era group during day -365 through -1 days relative to index: Hand joint pain,212
784732121,condition_era group during day -365 through -1 days relative to index: Solitary cyst of breast,212
785082121,condition_era group during day -365 through -1 days relative to index: Arthralgia of the ankle and/or foot,212
785082122,condition_era group during day -30 through -1 days relative to index: Arthralgia of the ankle and/or foot,212
785082124,condition_era group during day 0 through 30 days relative to index: Arthralgia of the ankle and/or foot,212
786192121,condition_era group during day -365 through -1 days relative to index: Contusion of knee,212
787062121,condition_era group during day -365 through -1 days relative to index: Benign neoplasm of urinary system,212
787862121,condition_era group during day -365 through -1 days relative to index: Pleurisy,212
787862124,condition_era group during day 0 through 30 days relative to index: Pleurisy,212
788042121,condition_era group during day -365 through -1 days relative to index: Fibrocystic disease of breast,212
790612121,condition_era group during day -365 through -1 days relative to index: Slow transit constipation,212
790612122,condition_era group during day -30 through -1 days relative to index: Slow transit constipation,212
790612123,condition_era group during day 0 through 0 days relative to index: Slow transit constipation,212
790612124,condition_era group during day 0 through 30 days relative to index: Slow transit constipation,212
791062121,condition_era group during day -365 through -1 days relative to index: Arthralgia of the pelvic region and thigh,212
791062122,condition_era group during day -30 through -1 days relative to index: Arthralgia of the pelvic region and thigh,212
797682121,condition_era group during day -365 through -1 days relative to index: Neoplasm of urinary system,212
797682122,condition_era group during day -30 through -1 days relative to index: Neoplasm of urinary system,212
797682123,condition_era group during day 0 through 0 days relative to index: Neoplasm of urinary system,212
797682124,condition_era group during day 0 through 30 days relative to index: Neoplasm of urinary system,212
798332121,condition_era group during day -365 through -1 days relative to index: Ménière's disease,212
798642121,condition_era group during day -365 through -1 days relative to index: Hematuria syndrome,212
798642122,condition_era group during day -30 through -1 days relative to index: Hematuria syndrome,212
798642123,condition_era group during day 0 through 0 days relative to index: Hematuria syndrome,212
798642124,condition_era group during day 0 through 30 days relative to index: Hematuria syndrome,212
799032121,condition_era group during day -365 through -1 days relative to index: Effusion of joint,212
799172121,condition_era group during day -365 through -1 days relative to index: Acquired deformity of toe,212
